Reporting_Date,Customer_ID,Region,Customer_Segment,Age,Tenure_Months,Acquisition_Channel,Plan,Active_Flag,Data_Usage_GB,Voice_Minutes,SMS_Count,Base_Monthly_Fee_GHS,Gross_Revenue_GHS,Promotion_Flag,Discount_GHS,Net_Revenue_GHS,Acquisition_Cost_GHS,Direct_Cost_GHS,Contribution_GHS,Contribution_Margin_Pct,Churn_Flag,Campaign_ID,Competitor_Price_Index,Market_Share_Pct,Target_Revenue_GHS,Revenue_Variance_GHS,Revenue_Variance_Pct
3/31/2026,CUST-002847,Greater Accra,Corporate,37 ,24 ,Agent,Business,1,2.89 ,145 ,24 ,300 ,315.05 ,1,69.19 ,245.86 ,0.00 ,10.60 ,235.26 ,95.69 ,0,NONE,101.24 ,32.87 ,331.83 ,(85.97),(25.91)
3/31/2026,CUST-002860,Eastern,Mass Market,33 ,36 ,Call Centre,Business,1,6.62 ,88 ,21 ,300 ,323.42 ,0,0.00 ,323.42 ,0.00 ,17.45 ,305.97 ,94.60 ,0,CMP-002,100.77 ,23.15 ,311.43 ,11.99 ,3.85 
3/31/2026,CUST-002876,Western,Professional,47 ,55 ,Partner,Premium,1,2.41 ,77 ,19 ,160 ,168.72 ,0,0.00 ,168.72 ,0.00 ,11.73 ,156.99 ,93.05 ,0,CMP-004,103.18 ,24.18 ,182.90 ,(14.18),(7.75)
3/31/2026,CUST-002902,Central,Mass Market,28 ,80 ,Call Centre,Smart,1,2.28 ,70 ,20 ,100 ,109.17 ,0,0.00 ,109.17 ,0.00 ,7.89 ,101.28 ,92.77 ,0,NONE,99.49 ,20.80 ,118.34 ,(9.17),(7.75)
3/31/2026,CUST-002926,Volta,Corporate,19 ,17 ,Digital,Business,1,12.71 ,75 ,22 ,300 ,323.88 ,0,0.00 ,323.88 ,0.00 ,25.51 ,298.37 ,92.12 ,0,CMP-003,102.43 ,21.18 ,362.15 ,(38.27),(10.57)
3/31/2026,CUST-002930,Greater Accra,Mass Market,36 ,13 ,Retail Shop,Premium,0,6.72 ,92 ,12 ,160 ,181.03 ,0,0.00 ,181.03 ,0.00 ,19.56 ,161.47 ,89.20 ,0,CMP-002,97.81 ,32.31 ,193.71 ,(12.68),(6.55)
3/31/2026,CUST-002931,Upper West,SME,18 ,7 ,Digital,Data Plus,1,3.62 ,127 ,15 ,70 ,85.68 ,0,0.00 ,85.68 ,0.00 ,10.19 ,75.49 ,88.11 ,0,CMP-001,99.99 ,16.85 ,85.16 ,0.52 ,0.61 
3/31/2026,CUST-002933,Northern,Professional,25 ,35 ,Agent,Smart,1,3.35 ,53 ,15 ,100 ,109.11 ,0,0.00 ,109.11 ,0.00 ,10.19 ,98.92 ,90.66 ,0,CMP-003,102.92 ,18.43 ,110.48 ,(1.37),(1.24)
3/31/2026,CUST-002948,Ashanti,SME,20 ,11 ,Agent,Smart,1,2.88 ,52 ,16 ,100 ,107.72 ,1,16.36 ,91.36 ,0.00 ,13.30 ,78.06 ,85.44 ,0,CMP-003,102.00 ,26.88 ,104.89 ,(13.53),(12.90)
3/31/2026,CUST-002962,Volta,Mass Market,33 ,7 ,Retail Shop,Data Plus,1,3.72 ,80 ,17 ,70 ,78.58 ,1,15.19 ,63.39 ,0.00 ,13.84 ,49.55 ,78.17 ,0,NONE,101.86 ,17.52 ,75.99 ,(12.60),(16.58)
3/31/2026,CUST-002964,Western,SME,33 ,13 ,Retail Shop,Business,1,6.26 ,59 ,21 ,300 ,320.43 ,0,0.00 ,320.43 ,0.00 ,16.65 ,303.78 ,94.80 ,0,NONE,98.14 ,20.14 ,329.55 ,(9.12),(2.77)
3/31/2026,CUST-002965,Greater Accra,Mass Market,30 ,21 ,Partner,Data Plus,1,3.05 ,26 ,14 ,70 ,76.29 ,0,0.00 ,76.29 ,0.00 ,9.59 ,66.70 ,87.43 ,0,CMP-005,98.19 ,32.95 ,76.57 ,(0.28),(0.37)
3/31/2026,CUST-002970,Northern,Corporate,18 ,23 ,Agent,Data Plus,1,10.03 ,35 ,18 ,70 ,90.87 ,0,0.00 ,90.87 ,0.00 ,25.98 ,64.89 ,71.41 ,0,CMP-003,102.65 ,17.36 ,89.75 ,1.12 ,1.25 
3/31/2026,CUST-002979,Greater Accra,Mass Market,29 ,35 ,Digital,Data Plus,1,8.11 ,61 ,20 ,70 ,92.82 ,0,0.00 ,92.82 ,0.00 ,23.07 ,69.75 ,75.15 ,0,NONE,96.99 ,30.79 ,99.05 ,(6.23),(6.29)
3/31/2026,CUST-002979,Ashanti,Corporate,33 ,29 ,Retail Shop,Basic,1,1.19 ,51 ,21 ,35 ,40.25 ,0,0.00 ,40.25 ,0.00 ,6.44 ,33.81 ,84.00 ,0,NONE,92.60 ,26.58 ,42.64 ,(2.39),(5.61)
3/31/2026,CUST-002980,Greater Accra,Professional,34 ,29 ,Digital,Smart,0,3.65 ,37 ,17 ,100 ,111.86 ,0,0.00 ,111.86 ,0.00 ,11.11 ,100.75 ,90.07 ,0,NONE,97.10 ,33.98 ,117.73 ,(5.87),(4.99)
3/31/2026,CUST-002986,Western,SME,21 ,45 ,Retail Shop,Basic,1,1.01 ,31 ,16 ,35 ,38.64 ,1,4.26 ,34.38 ,0.00 ,5.82 ,28.56 ,83.07 ,0,NONE,100.04 ,23.12 ,40.57 ,(6.19),(15.26)
3/31/2026,CUST-003019,Western,Mass Market,35 ,31 ,Digital,Data Plus,1,3.46 ,50 ,20 ,70 ,78.97 ,0,0.00 ,78.97 ,0.00 ,11.01 ,67.96 ,86.06 ,0,NONE,103.48 ,21.67 ,81.45 ,(2.48),(3.04)
3/31/2026,CUST-003023,Eastern,Youth,39 ,29 ,Agent,Business,1,8.12 ,213 ,23 ,300 ,330.82 ,0,0.00 ,330.82 ,0.00 ,21.27 ,309.55 ,93.57 ,0,CMP-005,93.40 ,20.47 ,338.68 ,(7.86),(2.32)
3/31/2026,CUST-003037,Central,Mass Market,36 ,84 ,Retail Shop,Data Plus,1,1.34 ,76 ,21 ,70 ,75.44 ,1,5.21 ,70.23 ,0.00 ,8.94 ,61.29 ,87.27 ,0,CMP-002,94.25 ,20.43 ,79.18 ,(8.95),(11.30)
3/31/2026,CUST-003046,Eastern,SME,23 ,31 ,Retail Shop,Smart,1,1.20 ,45 ,15 ,100 ,104.49 ,1,23.93 ,80.56 ,0.00 ,6.31 ,74.25 ,92.17 ,0,CMP-004,99.66 ,21.91 ,111.89 ,(31.33),(28.00)
3/31/2026,CUST-003064,Eastern,Mass Market,26 ,39 ,Retail Shop,Smart,1,4.60 ,86 ,16 ,100 ,115.13 ,0,0.00 ,115.13 ,0.00 ,12.36 ,102.77 ,89.26 ,0,CMP-003,92.42 ,22.19 ,125.45 ,(10.32),(8.23)
3/31/2026,CUST-003077,Greater Accra,Mass Market,24 ,43 ,Digital,Smart,1,7.26 ,59 ,14 ,100 ,124.62 ,0,0.00 ,124.62 ,0.00 ,17.13 ,107.49 ,86.25 ,0,CMP-003,102.37 ,33.88 ,132.30 ,(7.68),(5.80)
3/31/2026,CUST-003090,Bono,Mass Market,48 ,40 ,Corporate Sales,Business,1,6.24 ,102 ,17 ,300 ,317.83 ,1,65.45 ,252.38 ,0.00 ,21.21 ,231.17 ,91.60 ,0,NONE,102.51 ,21.75 ,351.65 ,(99.27),(28.23)
3/31/2026,CUST-003092,Greater Accra,Youth,36 ,40 ,Call Centre,Smart,1,9.40 ,67 ,29 ,100 ,132.41 ,0,0.00 ,132.41 ,0.00 ,20.80 ,111.61 ,84.29 ,0,CMP-005,99.68 ,34.32 ,130.92 ,1.49 ,1.14 
3/31/2026,CUST-003110,Ashanti,Professional,34 ,26 ,Agent,Premium,1,9.18 ,144 ,17 ,160 ,186.65 ,0,0.00 ,186.65 ,0.00 ,23.28 ,163.37 ,87.53 ,0,NONE,103.47 ,28.53 ,190.01 ,(3.36),(1.77)
3/31/2026,CUST-003113,Ashanti,SME,21 ,16 ,Retail Shop,Basic,1,1.56 ,81 ,27 ,35 ,42.54 ,0,0.00 ,42.54 ,0.00 ,8.24 ,34.30 ,80.63 ,0,CMP-004,95.63 ,26.63 ,44.20 ,(1.66),(3.76)
3/31/2026,CUST-003120,Greater Accra,Mass Market,34 ,22 ,Partner,Premium,1,2.36 ,62 ,17 ,160 ,165.87 ,0,0.00 ,165.87 ,0.00 ,10.22 ,155.65 ,93.84 ,0,NONE,98.77 ,32.02 ,177.20 ,(11.33),(6.39)
3/31/2026,CUST-003127,Eastern,Youth,42 ,37 ,Call Centre,Basic,1,0.79 ,50 ,26 ,35 ,39.06 ,0,0.00 ,39.06 ,0.00 ,6.83 ,32.23 ,82.51 ,0,NONE,100.91 ,22.09 ,39.35 ,(0.29),(0.74)
3/31/2026,CUST-003130,Ashanti,Youth,38 ,35 ,Digital,Premium,1,2.98 ,26 ,15 ,160 ,166.25 ,0,0.00 ,166.25 ,0.00 ,9.78 ,156.47 ,94.12 ,0,CMP-003,100.06 ,24.05 ,175.14 ,(8.89),(5.08)
3/31/2026,CUST-003135,Western,Professional,26 ,9 ,Digital,Business,1,20.94 ,81 ,13 ,300 ,340.84 ,1,30.44 ,310.40 ,0.00 ,46.56 ,263.84 ,85.00 ,0,NONE,101.31 ,20.86 ,341.26 ,(30.86),(9.04)
3/31/2026,CUST-003141,Ahafo,Mass Market,29 ,26 ,Digital,Business,1,9.29 ,106 ,17 ,300 ,324.25 ,0,0.00 ,324.25 ,0.00 ,21.38 ,302.87 ,93.41 ,0,NONE,107.41 ,17.39 ,336.11 ,(11.86),(3.53)
3/31/2026,CUST-003144,Eastern,Mass Market,32 ,61 ,Partner,Smart,1,1.92 ,45 ,17 ,100 ,107.04 ,0,0.00 ,107.04 ,0.00 ,9.94 ,97.10 ,90.71 ,0,NONE,89.96 ,27.83 ,106.11 ,0.93 ,0.88 
3/31/2026,CUST-003148,Greater Accra,Professional,50 ,47 ,Partner,Smart,1,5.82 ,52 ,18 ,100 ,111.38 ,0,0.00 ,111.38 ,0.00 ,14.49 ,96.89 ,86.99 ,0,CMP-001,98.29 ,34.75 ,116.69 ,(5.31),(4.55)
3/31/2026,CUST-003151,Volta,SME,25 ,43 ,Partner,Basic,1,10.10 ,8 ,25 ,35 ,65.72 ,1,5.83 ,59.89 ,0.00 ,20.30 ,39.59 ,66.10 ,0,CMP-003,95.16 ,20.05 ,66.90 ,(7.01),(10.48)
3/31/2026,CUST-003160,Central,Corporate,36 ,32 ,Agent,Smart,1,8.56 ,150 ,23 ,100 ,118.01 ,0,0.00 ,118.01 ,0.00 ,18.52 ,99.49 ,84.31 ,0,NONE,106.19 ,20.64 ,130.97 ,(12.96),(9.90)
3/31/2026,CUST-003167,Central,Youth,18 ,73 ,Digital,Data Plus,1,1.94 ,55 ,23 ,70 ,75.67 ,0,0.00 ,75.67 ,0.00 ,12.18 ,63.49 ,83.90 ,0,NONE,98.19 ,24.49 ,73.99 ,1.68 ,2.27 
3/31/2026,CUST-003195,Ahafo,Youth,45 ,34 ,Call Centre,Business,1,11.30 ,34 ,19 ,300 ,320.47 ,0,0.00 ,320.47 ,0.00 ,25.26 ,295.21 ,92.12 ,0,CMP-005,94.62 ,21.06 ,348.38 ,(27.91),(8.01)
3/31/2026,CUST-003221,Greater Accra,Mass Market,35 ,22 ,Digital,Smart,1,3.23 ,54 ,14 ,100 ,109.81 ,0,0.00 ,109.81 ,0.00 ,12.93 ,96.88 ,88.23 ,0,NONE,92.22 ,36.45 ,109.85 ,(0.04),(0.04)
3/31/2026,CUST-003249,Greater Accra,Youth,47 ,41 ,Digital,Data Plus,1,6.06 ,71 ,23 ,70 ,86.41 ,0,0.00 ,86.41 ,0.00 ,15.14 ,71.27 ,82.48 ,0,CMP-003,90.17 ,30.83 ,95.17 ,(8.76),(9.20)
3/31/2026,CUST-003263,Northern,Corporate,56 ,48 ,Retail Shop,Smart,1,5.08 ,98 ,23 ,100 ,118.85 ,0,0.00 ,118.85 ,0.00 ,16.45 ,102.40 ,86.16 ,0,CMP-001,96.47 ,20.05 ,115.88 ,2.97 ,2.56 
3/31/2026,CUST-003297,Northern,Professional,39 ,22 ,Digital,Smart,1,4.19 ,20 ,16 ,100 ,108.94 ,0,0.00 ,108.94 ,0.00 ,13.26 ,95.68 ,87.83 ,0,NONE,103.29 ,17.39 ,117.26 ,(8.32),(7.10)
3/31/2026,CUST-003297,Upper West,Youth,32 ,22 ,Digital,Data Plus,1,4.37 ,128 ,20 ,70 ,88.64 ,0,0.00 ,88.64 ,0.00 ,10.57 ,78.07 ,88.08 ,0,CMP-001,101.71 ,20.93 ,89.91 ,(1.27),(1.41)
3/31/2026,CUST-003301,Northern,Mass Market,24 ,33 ,Digital,Smart,1,2.84 ,69 ,17 ,100 ,107.79 ,1,5.59 ,102.20 ,0.00 ,9.15 ,93.05 ,91.05 ,0,CMP-005,113.88 ,20.68 ,106.86 ,(4.66),(4.36)
3/31/2026,CUST-003305,Central,Youth,18 ,48 ,Retail Shop,Business,1,4.71 ,108 ,18 ,300 ,318.77 ,0,0.00 ,318.77 ,0.00 ,15.78 ,302.99 ,95.05 ,0,NONE,89.85 ,19.75 ,338.91 ,(20.14),(5.94)
3/31/2026,CUST-003318,Eastern,Mass Market,18 ,67 ,Digital,Data Plus,1,3.20 ,38 ,13 ,70 ,78.71 ,0,0.00 ,78.71 ,0.00 ,10.92 ,67.79 ,86.13 ,0,NONE,108.59 ,22.87 ,76.60 ,2.11 ,2.75 
3/31/2026,CUST-003327,Central,Mass Market,18 ,8 ,Call Centre,Basic,1,0.55 ,29 ,26 ,35 ,37.91 ,1,3.81 ,34.10 ,0.00 ,5.19 ,28.91 ,84.78 ,1,NONE,96.66 ,20.37 ,37.13 ,(3.03),(8.16)
3/31/2026,CUST-003333,Central,SME,41 ,46 ,Call Centre,Smart,1,5.97 ,97 ,22 ,100 ,122.74 ,0,0.00 ,122.74 ,0.00 ,12.82 ,109.92 ,89.56 ,0,NONE,97.28 ,24.67 ,136.18 ,(13.44),(9.87)
3/31/2026,CUST-003335,Ahafo,Mass Market,28 ,32 ,Digital,Basic,1,2.29 ,92 ,17 ,35 ,42.76 ,0,0.00 ,42.76 ,0.00 ,7.77 ,34.99 ,81.83 ,0,NONE,103.22 ,20.93 ,43.12 ,(0.36),(0.83)
3/31/2026,CUST-003339,Greater Accra,Mass Market,25 ,18 ,Agent,Basic,1,3.61 ,235 ,16 ,35 ,50.90 ,1,6.51 ,44.39 ,0.00 ,19.25 ,25.14 ,56.63 ,0,NONE,104.49 ,31.52 ,53.53 ,(9.14),(17.07)
3/31/2026,CUST-003344,Upper West,Mass Market,18 ,12 ,Digital,Business,1,2.90 ,163 ,18 ,300 ,312.18 ,0,0.00 ,312.18 ,0.00 ,14.59 ,297.59 ,95.33 ,0,NONE,103.91 ,18.96 ,313.19 ,(1.01),(0.32)
3/31/2026,CUST-003345,Ahafo,SME,50 ,6 ,Corporate Sales,Premium,1,2.28 ,256 ,22 ,160 ,175.04 ,0,0.00 ,175.04 ,0.00 ,12.11 ,162.93 ,93.08 ,0,CMP-001,96.63 ,20.47 ,183.02 ,(7.98),(4.36)
3/31/2026,CUST-003369,Ashanti,Mass Market,42 ,27 ,Digital,Smart,1,1.55 ,173 ,12 ,100 ,111.47 ,0,0.00 ,111.47 ,0.00 ,12.42 ,99.05 ,88.86 ,0,CMP-004,95.69 ,25.86 ,122.07 ,(10.60),(8.68)
3/31/2026,CUST-003378,Northern,Professional,51 ,46 ,Digital,Premium,1,8.60 ,96 ,14 ,160 ,184.10 ,0,0.00 ,184.10 ,0.00 ,26.34 ,157.76 ,85.69 ,0,CMP-001,105.49 ,20.23 ,190.65 ,(6.55),(3.44)
3/31/2026,CUST-003429,Greater Accra,Professional,32 ,84 ,Retail Shop,Smart,1,8.12 ,114 ,18 ,100 ,121.23 ,0,0.00 ,121.23 ,0.00 ,13.75 ,107.48 ,88.66 ,0,CMP-002,100.09 ,33.61 ,135.43 ,(14.20),(10.49)
3/31/2026,CUST-003437,Central,Professional,18 ,33 ,Retail Shop,Premium,1,13.52 ,94 ,13 ,160 ,185.16 ,0,0.00 ,185.16 ,0.00 ,29.66 ,155.50 ,83.98 ,0,CMP-002,100.70 ,17.53 ,203.66 ,(18.50),(9.08)
3/31/2026,CUST-003439,Central,Mass Market,33 ,80 ,Agent,Premium,1,10.33 ,93 ,13 ,160 ,180.38 ,0,0.00 ,180.38 ,0.00 ,28.36 ,152.02 ,84.28 ,0,NONE,107.73 ,21.60 ,181.27 ,(0.89),(0.49)
3/31/2026,CUST-003440,Ahafo,Professional,39 ,49 ,Digital,Basic,1,1.52 ,183 ,15 ,35 ,45.75 ,1,4.07 ,41.68 ,0.00 ,12.56 ,29.12 ,69.87 ,0,NONE,103.94 ,17.44 ,45.99 ,(4.31),(9.37)
3/31/2026,CUST-003445,Eastern,Mass Market,33 ,41 ,Digital,Premium,1,2.19 ,129 ,10 ,160 ,170.88 ,1,36.74 ,134.14 ,0.00 ,8.74 ,125.40 ,93.48 ,0,CMP-001,90.70 ,28.61 ,186.56 ,(52.42),(28.10)
3/31/2026,CUST-003468,Ashanti,Youth,33 ,23 ,Agent,Basic,1,4.24 ,106 ,17 ,35 ,49.91 ,1,6.12 ,43.79 ,0.00 ,15.74 ,28.05 ,64.06 ,0,NONE,101.05 ,27.74 ,53.60 ,(9.81),(18.30)
3/31/2026,CUST-003482,Ahafo,Professional,18 ,23 ,Partner,Premium,1,5.08 ,131 ,23 ,160 ,179.15 ,1,10.92 ,168.23 ,0.00 ,17.22 ,151.01 ,89.76 ,0,CMP-004,105.84 ,20.25 ,175.83 ,(7.60),(4.32)
3/31/2026,CUST-003509,Central,Mass Market,28 ,40 ,Retail Shop,Premium,1,8.90 ,21 ,15 ,160 ,182.00 ,0,0.00 ,182.00 ,0.00 ,19.87 ,162.13 ,89.08 ,0,CMP-001,102.39 ,17.65 ,203.53 ,(21.53),(10.58)
3/31/2026,CUST-003514,Ahafo,Mass Market,44 ,29 ,Retail Shop,Data Plus,1,2.28 ,96 ,21 ,70 ,78.83 ,0,0.00 ,78.83 ,0.00 ,9.16 ,69.67 ,88.38 ,0,CMP-001,98.43 ,21.43 ,78.45 ,0.38 ,0.48 
3/31/2026,CUST-003542,Greater Accra,Mass Market,56 ,37 ,Digital,Basic,1,1.22 ,32 ,20 ,35 ,39.57 ,0,0.00 ,39.57 ,0.00 ,3.90 ,35.67 ,90.14 ,0,CMP-002,94.01 ,33.06 ,41.91 ,(2.34),(5.58)
3/31/2026,CUST-003543,Ashanti,Professional,32 ,23 ,Digital,Data Plus,1,11.53 ,19 ,21 ,70 ,93.31 ,1,10.37 ,82.94 ,0.00 ,26.51 ,56.43 ,68.04 ,0,NONE,102.26 ,31.15 ,99.68 ,(16.74),(16.79)
3/31/2026,CUST-003550,Eastern,Professional,18 ,46 ,Digital,Smart,1,8.48 ,56 ,21 ,100 ,127.14 ,0,0.00 ,127.14 ,0.00 ,14.52 ,112.62 ,88.58 ,0,NONE,101.04 ,24.99 ,135.73 ,(8.59),(6.33)
3/31/2026,CUST-003551,Eastern,Youth,18 ,27 ,Digital,Basic,0,2.70 ,131 ,19 ,35 ,43.55 ,0,0.00 ,43.55 ,0.00 ,9.85 ,33.70 ,77.38 ,0,CMP-005,92.57 ,26.88 ,45.42 ,(1.87),(4.12)
3/31/2026,CUST-003560,Western,Mass Market,25 ,33 ,Agent,Smart,1,1.46 ,80 ,18 ,100 ,107.09 ,1,16.28 ,90.81 ,0.00 ,7.04 ,83.77 ,92.25 ,0,NONE,101.19 ,22.73 ,110.18 ,(19.37),(17.58)
3/31/2026,CUST-003565,Ashanti,Youth,18 ,47 ,Agent,Basic,1,2.22 ,87 ,11 ,35 ,41.68 ,0,0.00 ,41.68 ,0.00 ,10.78 ,30.90 ,74.14 ,0,NONE,97.68 ,27.08 ,45.87 ,(4.19),(9.13)
3/31/2026,CUST-003582,Greater Accra,Mass Market,18 ,29 ,Retail Shop,Smart,1,1.50 ,68 ,15 ,100 ,107.63 ,1,21.89 ,85.74 ,0.00 ,6.78 ,78.96 ,92.09 ,0,NONE,103.41 ,35.04 ,106.06 ,(20.32),(19.16)
3/31/2026,CUST-003618,Greater Accra,Mass Market,23 ,49 ,Agent,Basic,1,1.70 ,63 ,13 ,35 ,40.13 ,1,2.97 ,37.16 ,0.00 ,8.35 ,28.81 ,77.53 ,0,NONE,104.46 ,36.61 ,39.88 ,(2.72),(6.82)
3/31/2026,CUST-003636,Bono,Mass Market,23 ,18 ,Agent,Basic,1,1.32 ,82 ,22 ,35 ,43.01 ,0,0.00 ,43.01 ,0.00 ,8.56 ,34.45 ,80.10 ,0,CMP-002,95.12 ,19.19 ,46.87 ,(3.86),(8.24)
3/31/2026,CUST-003650,Ahafo,Youth,40 ,27 ,Retail Shop,Smart,1,3.37 ,104 ,20 ,100 ,110.25 ,0,0.00 ,110.25 ,0.00 ,10.29 ,99.96 ,90.67 ,0,CMP-002,97.07 ,18.10 ,109.07 ,1.18 ,1.08 
3/31/2026,CUST-003653,Eastern,Corporate,29 ,61 ,Agent,Smart,1,3.62 ,62 ,20 ,100 ,111.96 ,0,0.00 ,111.96 ,0.00 ,10.13 ,101.83 ,90.95 ,0,CMP-001,107.31 ,22.86 ,115.17 ,(3.21),(2.79)
3/31/2026,CUST-003664,Volta,Professional,18 ,84 ,Agent,Data Plus,1,7.32 ,119 ,17 ,70 ,94.46 ,0,0.00 ,94.46 ,0.00 ,22.82 ,71.64 ,75.84 ,0,CMP-002,97.50 ,19.16 ,98.90 ,(4.44),(4.49)
3/31/2026,CUST-003666,Greater Accra,Mass Market,39 ,66 ,Partner,Data Plus,1,3.78 ,32 ,21 ,70 ,81.98 ,0,0.00 ,81.98 ,0.00 ,10.98 ,71.00 ,86.61 ,0,CMP-003,102.95 ,33.48 ,80.99 ,0.99 ,1.22 
3/31/2026,CUST-003676,Central,Mass Market,31 ,22 ,Agent,Business,1,6.67 ,96 ,17 ,300 ,324.11 ,0,0.00 ,324.11 ,0.00 ,15.15 ,308.96 ,95.33 ,0,NONE,98.14 ,23.35 ,331.66 ,(7.55),(2.28)
3/31/2026,CUST-003691,Eastern,Corporate,27 ,49 ,Digital,Smart,1,8.98 ,93 ,11 ,100 ,118.54 ,0,0.00 ,118.54 ,0.00 ,19.19 ,99.35 ,83.81 ,1,CMP-002,101.65 ,24.99 ,114.88 ,3.66 ,3.19 
3/31/2026,CUST-003700,Ashanti,Mass Market,43 ,45 ,Agent,Smart,1,9.83 ,139 ,12 ,100 ,134.96 ,1,23.09 ,111.87 ,0.00 ,22.16 ,89.71 ,80.19 ,0,CMP-003,99.74 ,24.47 ,150.71 ,(38.84),(25.77)
3/31/2026,CUST-003712,Upper West,Mass Market,42 ,24 ,Digital,Business,1,11.71 ,319 ,16 ,300 ,340.70 ,0,0.00 ,340.70 ,0.00 ,23.05 ,317.65 ,93.23 ,0,CMP-002,98.60 ,17.10 ,358.73 ,(18.03),(5.03)
3/31/2026,CUST-003717,Western,Youth,50 ,25 ,Agent,Business,1,9.58 ,38 ,12 ,300 ,330.46 ,0,0.00 ,330.46 ,0.00 ,24.65 ,305.81 ,92.54 ,0,NONE,99.80 ,26.42 ,360.70 ,(30.24),(8.38)
3/31/2026,CUST-003744,Upper East,SME,23 ,68 ,Agent,Business,1,1.95 ,120 ,26 ,300 ,309.40 ,0,0.00 ,309.40 ,0.00 ,10.66 ,298.74 ,96.55 ,0,CMP-005,97.26 ,19.48 ,301.35 ,8.05 ,2.67 
3/31/2026,CUST-003757,Greater Accra,SME,38 ,53 ,Retail Shop,Basic,1,2.82 ,50 ,12 ,35 ,43.20 ,1,4.09 ,39.11 ,0.00 ,11.84 ,27.27 ,69.73 ,0,NONE,99.98 ,37.10 ,43.66 ,(4.55),(10.42)
3/31/2026,CUST-003770,Upper West,SME,33 ,57 ,Retail Shop,Premium,1,6.29 ,226 ,25 ,160 ,181.73 ,0,0.00 ,181.73 ,0.00 ,18.90 ,162.83 ,89.60 ,0,CMP-004,93.82 ,16.80 ,198.77 ,(17.04),(8.57)
3/31/2026,CUST-003779,Central,Youth,24 ,37 ,Corporate Sales,Data Plus,1,2.95 ,45 ,14 ,70 ,78.59 ,0,0.00 ,78.59 ,0.00 ,9.43 ,69.16 ,88.00 ,0,NONE,102.23 ,21.64 ,85.28 ,(6.69),(7.84)
3/31/2026,CUST-003780,Central,Mass Market,35 ,47 ,Call Centre,Smart,1,3.01 ,90 ,23 ,100 ,113.74 ,1,9.65 ,104.09 ,0.00 ,10.57 ,93.52 ,89.85 ,0,NONE,100.13 ,25.44 ,121.65 ,(17.56),(14.43)
3/31/2026,CUST-003784,Northern,Mass Market,25 ,63 ,Digital,Data Plus,1,3.63 ,57 ,18 ,70 ,81.01 ,0,0.00 ,81.01 ,0.00 ,8.85 ,72.16 ,89.08 ,0,NONE,97.89 ,24.51 ,83.92 ,(2.91),(3.47)
3/31/2026,CUST-003799,Western,Mass Market,18 ,24 ,Partner,Basic,1,1.27 ,112 ,16 ,35 ,40.54 ,1,3.28 ,37.26 ,0.00 ,8.69 ,28.57 ,76.68 ,0,CMP-003,99.01 ,25.19 ,44.86 ,(7.60),(16.94)
3/31/2026,CUST-003809,Ashanti,Mass Market,28 ,51 ,Agent,Premium,1,5.28 ,55 ,19 ,160 ,172.11 ,0,0.00 ,172.11 ,0.00 ,13.70 ,158.41 ,92.04 ,0,NONE,96.73 ,25.96 ,178.38 ,(6.27),(3.51)
3/31/2026,CUST-003820,Ashanti,Professional,27 ,24 ,Agent,Premium,1,8.37 ,156 ,16 ,160 ,180.59 ,0,0.00 ,180.59 ,0.00 ,20.16 ,160.43 ,88.84 ,0,CMP-004,101.61 ,27.66 ,178.06 ,2.53 ,1.42 
3/31/2026,CUST-003837,Eastern,SME,47 ,28 ,Partner,Smart,1,6.21 ,111 ,15 ,100 ,119.29 ,1,20.47 ,98.82 ,0.00 ,16.54 ,82.28 ,83.26 ,0,CMP-001,99.47 ,24.69 ,122.31 ,(23.49),(19.21)
3/31/2026,CUST-003853,Greater Accra,Youth,52 ,22 ,Retail Shop,Data Plus,1,2.56 ,115 ,11 ,70 ,80.30 ,0,0.00 ,80.30 ,0.00 ,12.68 ,67.62 ,84.21 ,0,CMP-003,109.31 ,28.58 ,79.77 ,0.53 ,0.66 
3/31/2026,CUST-003858,Greater Accra,SME,51 ,44 ,Corporate Sales,Smart,0,4.69 ,37 ,20 ,100 ,112.56 ,0,0.00 ,112.56 ,0.00 ,13.84 ,98.72 ,87.70 ,0,NONE,97.44 ,34.25 ,122.46 ,(9.90),(8.08)
3/31/2026,CUST-003869,Greater Accra,Mass Market,57 ,84 ,Digital,Premium,1,6.01 ,19 ,23 ,160 ,175.24 ,0,0.00 ,175.24 ,0.00 ,12.35 ,162.89 ,92.95 ,0,CMP-001,96.62 ,33.98 ,170.11 ,5.13 ,3.02 
3/31/2026,CUST-003888,Greater Accra,Mass Market,25 ,22 ,Agent,Smart,1,1.54 ,148 ,22 ,100 ,110.93 ,0,0.00 ,110.93 ,0.00 ,9.69 ,101.24 ,91.26 ,0,CMP-001,95.08 ,33.80 ,115.23 ,(4.30),(3.73)
3/31/2026,CUST-003911,Northern,Corporate,24 ,20 ,Partner,Premium,1,1.86 ,100 ,22 ,160 ,169.22 ,1,17.19 ,152.03 ,0.00 ,9.69 ,142.34 ,93.63 ,0,NONE,100.74 ,16.57 ,178.99 ,(26.96),(15.06)
3/31/2026,CUST-003914,Ashanti,Mass Market,38 ,46 ,Partner,Business,1,14.32 ,159 ,16 ,300 ,343.73 ,0,0.00 ,343.73 ,0.00 ,34.51 ,309.22 ,89.96 ,0,NONE,107.15 ,26.86 ,349.40 ,(5.67),(1.62)
